데이터수집일자,순번,ECOS산업분류코드,ISTANS산업분류코드,조사년도,산업분류코드설명,재무제표계정과목명,재무제표계정과목금액,손익계산서계정과목명,손익계산서계정과목금액,생산력지표계정과목명,생산력지표계정과목금액,성장성지표계정과목명,성장성지표계정과목금액,국내시장규모금액,매출액,당기순이익,영업이익,자기자본비율,차입금의존도금액
20220216,11040,C14,0004,2017,제조업,현금.현금성자산,1779573,매출원가,6521191,설비투자효율,49.37,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11041,C14,0004,2017,제조업,당좌자산,4638295,매출원가,6521191,기계투자효율,179.59,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11042,C14,0004,2017,제조업,유동자산,5735489,당기순손익,5277332,기계투자효율,179.59,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11043,C14,0004,2017,제조업,당좌자산,4638295,매출원가,6521191,설비투자효율,49.37,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11044,C14,0004,2017,제조업,부채및자본합계,90727202,매출원가,6521191,총자본투자효율,21.41,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11045,C14,0004,2017,제조업,현금.현금성자산,1779573,매출원가,6521191,기계투자효율,179.59,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11046,C14,0004,2017,제조업,현금.현금성자산,1779573,매출액,11601044,기계투자효율,179.59,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11047,C14,0004,2017,제조업,현금.현금성자산,1779573,매출원가,6521191,기계투자효율,179.59,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11048,C14,0004,2017,제조업,현금.현금성자산,1779573,매출총손익,5079853,기계투자효율,179.59,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11049,C14,0004,2017,제조업,당좌자산,4638295,매출액,11601044,설비투자효율,49.37,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11050,C14,0004,2017,제조업,부채및자본합계,90727202,당기순손익,5277332,총자본투자효율,21.41,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11051,C14,0004,2017,제조업,당좌자산,4638295,매출총손익,5079853,설비투자효율,49.37,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11052,C14,0004,2017,제조업,현금.현금성자산,1779573,매출액,11601044,총자본투자효율,21.41,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11053,C14,0004,2017,제조업,부채및자본합계,90727202,당기순손익,5277332,기계투자효율,179.59,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11054,C14,0004,2017,제조업,당좌자산,4638295,당기순손익,5277332,총자본투자효율,21.41,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11055,C14,0004,2017,제조업,부채및자본합계,90727202,매출액,11601044,총자본투자효율,21.41,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11056,C14,0004,2017,제조업,유동자산,5735489,매출총손익,5079853,총자본투자효율,21.41,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11057,C14,0004,2017,제조업,현금.현금성자산,1779573,당기순손익,5277332,설비투자효율,49.37,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11058,C14,0004,2017,제조업,부채및자본합계,90727202,매출총손익,5079853,기계투자효율,179.59,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11059,C14,0004,2017,제조업,유동자산,5735489,매출액,11601044,총자본투자효율,21.41,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11060,C14,0004,2017,제조업,부채및자본합계,90727202,당기순손익,5277332,노동소득분배율,71.34,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11061,C14,0004,2017,제조업,유동자산,5735489,매출액,11601044,총자본투자효율,21.41,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11062,C14,0004,2017,제조업,유동자산,5735489,매출액,11601044,기계투자효율,179.59,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11063,C14,0004,2017,제조업,현금.현금성자산,1779573,매출원가,6521191,총자본투자효율,21.41,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11064,C14,0004,2017,제조업,유동자산,5735489,매출액,11601044,기계투자효율,179.59,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11065,C14,0004,2017,제조업,유동자산,5735489,매출원가,6521191,노동소득분배율,71.34,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11066,C14,0004,2017,제조업,현금.현금성자산,1779573,매출액,11601044,설비투자효율,49.37,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11067,C14,0004,2017,제조업,현금.현금성자산,1779573,매출액,11601044,설비투자효율,49.37,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11068,C14,0004,2017,제조업,유동자산,5735489,당기순손익,5277332,총자본투자효율,21.41,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11069,C14,0004,2017,제조업,현금.현금성자산,1779573,매출총손익,5079853,설비투자효율,49.37,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11070,C14,0004,2017,제조업,유동자산,5735489,매출원가,6521191,기계투자효율,179.59,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11071,C14,0004,2017,제조업,유동자산,5735489,매출원가,6521191,총자본투자효율,21.41,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11072,C14,0004,2017,제조업,현금.현금성자산,1779573,매출원가,6521191,노동소득분배율,71.34,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11073,C14,0004,2017,제조업,유동자산,5735489,매출원가,6521191,기계투자효율,179.59,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11074,C14,0004,2017,제조업,당좌자산,4638295,매출원가,6521191,설비투자효율,49.37,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11075,C14,0004,2017,제조업,유동자산,5735489,당기순손익,5277332,노동소득분배율,71.34,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11076,C14,0004,2017,제조업,현금.현금성자산,1779573,당기순손익,5277332,총자본투자효율,21.41,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11077,C14,0004,2017,제조업,당좌자산,4638295,매출원가,6521191,기계투자효율,179.59,유형자산증가율,2.26,1591959873,1511759855,99366320,123845412,59,27
20220216,11078,C14,0004,2017,제조업,부채및자본합계,90727202,매출액,11601044,노동소득분배율,71.34,유동자산증가율,10.52,1591959873,1511759855,99366320,123845412,59,27
20220216,11079,C14,0004,2017,제조업,현금.현금성자산,1779573,당기순손익,5277332,기계투자효율,179.59,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11080,C14,0004,2017,제조업,현금.현금성자산,1779573,매출액,11601044,노동소득분배율,71.34,총자산증가율,-1.48,1591959873,1511759855,99366320,123845412,59,27
20220216,11081,C14,0004,2017,제조업,현금.현금성자산,1779573,당기순손익,5277332,기계투자효율,179.59,매출액증가율,3.45,1591959873,1511759855,99366320,123845412,59,27
20220216,11082,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,노동소득분배율,72.41,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11083,C14,0004,2018,제조업,부채및자본합계,94024815,매출총손익,5006494,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11084,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11085,C14,0004,2018,제조업,부채및자본합계,94024815,매출총손익,5006494,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11086,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11087,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11088,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11089,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11090,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11091,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11092,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,총자본투자효율,22.11,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11093,C14,0004,2018,제조업,당좌자산,4091820,매출액,11861297,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11094,C14,0004,2018,제조업,부채및자본합계,94024815,매출원가,6854803,총자본투자효율,22.11,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11095,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11096,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11097,C14,0004,2018,제조업,현금.현금성자산,1419451,매출원가,6854803,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11098,C14,0004,2018,제조업,현금.현금성자산,1419451,매출원가,6854803,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11099,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11100,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11101,C14,0004,2018,제조업,유동자산,5221468,당기순손익,3823831,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11102,C14,0004,2018,제조업,부채및자본합계,94024815,매출총손익,5006494,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11103,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11104,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11105,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11106,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11107,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11108,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11109,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11110,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,총자본투자효율,22.11,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11111,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11112,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11113,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11114,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11115,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,기계투자효율,176.76,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11116,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,기계투자효율,176.76,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11117,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,총자본투자효율,22.11,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11118,C14,0004,2018,제조업,현금.현금성자산,1419451,매출원가,6854803,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11119,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11120,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11121,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,총자본투자효율,22.11,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11122,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,설비투자효율,49.52,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11123,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11124,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,노동소득분배율,72.41,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11125,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11126,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,노동소득분배율,72.41,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11127,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11128,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,총자본투자효율,22.11,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11129,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11130,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11131,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,총자본투자효율,22.11,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11132,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11133,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11134,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,총자본투자효율,22.11,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11135,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11136,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11137,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11138,C14,0004,2018,제조업,당좌자산,4091820,매출액,11861297,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11139,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11140,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11141,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11142,C14,0004,2018,제조업,부채및자본합계,94024815,매출원가,6854803,노동소득분배율,72.41,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11143,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,총자본투자효율,22.11,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11144,C14,0004,2018,제조업,유동자산,5221468,당기순손익,3823831,총자본투자효율,22.11,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11145,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11146,C14,0004,2018,제조업,당좌자산,4091820,매출액,11861297,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11147,C14,0004,2018,제조업,유동자산,5221468,당기순손익,3823831,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11148,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11149,C14,0004,2018,제조업,부채및자본합계,94024815,매출원가,6854803,설비투자효율,49.52,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11150,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11151,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,기계투자효율,176.76,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11152,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11153,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11154,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11155,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11156,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11157,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11158,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11159,C14,0004,2018,제조업,부채및자본합계,94024815,매출원가,6854803,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11160,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,총자본투자효율,22.11,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11161,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11162,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11163,C14,0004,2018,제조업,유동자산,5221468,당기순손익,3823831,총자본투자효율,22.11,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11164,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11165,C14,0004,2018,제조업,부채및자본합계,94024815,매출원가,6854803,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11166,C14,0004,2018,제조업,현금.현금성자산,1419451,매출원가,6854803,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11167,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11168,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11169,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11170,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11171,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11172,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11173,C14,0004,2018,제조업,부채및자본합계,94024815,매출원가,6854803,기계투자효율,176.76,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11174,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11175,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,총자본투자효율,22.11,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11176,C14,0004,2018,제조업,당좌자산,4091820,매출총손익,5006494,총자본투자효율,22.11,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11177,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,설비투자효율,49.52,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11178,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11179,C14,0004,2018,제조업,현금.현금성자산,1419451,매출총손익,5006494,총자본투자효율,22.11,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11180,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,기계투자효율,176.76,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11181,C14,0004,2018,제조업,부채및자본합계,94024815,매출총손익,5006494,노동소득분배율,72.41,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11182,C14,0004,2018,제조업,당좌자산,4091820,매출액,11861297,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11183,C14,0004,2018,제조업,당좌자산,4091820,당기순손익,3823831,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11184,C14,0004,2018,제조업,당좌자산,4091820,매출액,11861297,기계투자효율,176.76,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11185,C14,0004,2018,제조업,부채및자본합계,94024815,매출총손익,5006494,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11186,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11187,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,노동소득분배율,72.41,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11188,C14,0004,2018,제조업,현금.현금성자산,1419451,매출원가,6854803,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11189,C14,0004,2018,제조업,유동자산,5221468,매출총손익,5006494,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11190,C14,0004,2018,제조업,당좌자산,4091820,매출원가,6854803,설비투자효율,49.52,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11191,C14,0004,2018,제조업,부채및자본합계,94024815,당기순손익,3823831,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11192,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,기계투자효율,176.76,유형자산증가율,0.71,1631824545,1563889697,88377352,125480536,60,26
20220216,11193,C14,0004,2018,제조업,현금.현금성자산,1419451,당기순손익,3823831,기계투자효율,176.76,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11194,C14,0004,2018,제조업,현금.현금성자산,1419451,매출액,11861297,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11195,C14,0004,2018,제조업,유동자산,5221468,당기순손익,3823831,노동소득분배율,72.41,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11196,C14,0004,2018,제조업,유동자산,5221468,매출원가,6854803,총자본투자효율,22.11,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
20220216,11197,C14,0004,2018,제조업,부채및자본합계,94024815,매출액,11861297,설비투자효율,49.52,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11198,C14,0004,2018,제조업,유동자산,5221468,매출액,11861297,노동소득분배율,72.41,유동자산증가율,-8.59,1631824545,1563889697,88377352,125480536,60,26
20220216,11199,C14,0004,2018,제조업,유동자산,5221468,당기순손익,3823831,설비투자효율,49.52,매출액증가율,5.51,1631824545,1563889697,88377352,125480536,60,26
20220216,11200,C14,0004,2018,제조업,부채및자본합계,94024815,매출총손익,5006494,노동소득분배율,72.41,총자산증가율,-2.8,1631824545,1563889697,88377352,125480536,60,26
